name,isPoly,callsPoly,nsends,loc
apache-ecs_r821723_20091005-BlockQuote-setCite, false, false, 1, 4
apache-ecs_r821723_20091005-Button-setType, false, false, 1, 4
apache-ecs_r821723_20091005-Center-Center, false, false, 1, 3
apache-ecs_r821723_20091005-Cite-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-ColGroup-setWidth, false, false, 1, 4
apache-ecs_r821723_20091005-DD-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-Dfn-setOnMouseMove, true, false, 1, 3
apache-ecs_r821723_20091005-DL-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-Em-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-Form-setOnChange, true, false, 1, 3
apache-ecs_r821723_20091005-Frame-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-H2-setOnMouseDown, true, false, 1, 3
apache-ecs_r821723_20091005-H3-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-H5-setOnMouseDown, true, false, 1, 3
apache-ecs_r821723_20091005-HR-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-IFrame-setHeight, false, false, 2, 4
apache-ecs_r821723_20091005-IMG-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-Input-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-Ins-setOnDblClick, true, false, 1, 3
apache-ecs_r821723_20091005-Kbd-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-Legend-setOnMouseMove, true, false, 1, 3
apache-ecs_r821723_20091005-Link-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-Map-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-NoScript-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-ObjectElement-setOnDblClick, true, false, 1, 3
apache-ecs_r821723_20091005-OL-setOnClick, true, false, 1, 3
apache-ecs_r821723_20091005-OptGroup-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-Option-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-Param-setValue, false, false, 1, 4
apache-ecs_r821723_20091005-Q-setCite, false, false, 1, 4
apache-ecs_r821723_20091005-Samp-setOnMouseDown, true, false, 1, 3
apache-ecs_r821723_20091005-Select-setOnSubmit, true, false, 1, 3
apache-ecs_r821723_20091005-Small-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-Strong-setOnMouseDown, true, false, 1, 3
apache-ecs_r821723_20091005-Sub-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-TBody-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-TextArea-setOnSelect, true, false, 1, 3
apache-ecs_r821723_20091005-TFoot-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-TH-setOnMouseUp, true, false, 1, 3
apache-ecs_r821723_20091005-THead-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-U-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-UL-setOnMouseDown, true, false, 1, 3
apache-ecs_r821723_20091005-HtmlTree-encodeToHtml, false, false, 6, 40
apache-ecs_r821723_20091005-XMLDocument-toString, false, false, 7, 16
apache-ecs_r821723_20091005-Array-setGrow, false, false, 0, 3
apache-ecs_r821723_20091005-Html2Ecs-main, false, false, 10, 23
apache-ecs_r821723_20091005-jsp_scriptlet-getBeginEndModifier, true, false, 0, 3
apache-ecs_r821723_20091005-tsx_dbquery-setId, false, false, 1, 4
apache-ecs_r821723_20091005-Author-Author, false, false, 1, 3
apache-ecs_r821723_20091005-BorderRight-createStartTag, true, true, 1, 3
apache-ecs_r821723_20091005-ColorTbl-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-Indent-Indent, false, false, 1, 3
apache-ecs_r821723_20091005-PageBreak-PageBreak, false, false, 0, 2
apache-ecs_r821723_20091005-RTFDocument-setSubject, false, false, 1, 4
apache-ecs_r821723_20091005-Audio-setFetchtimeout, false, false, 1, 4
apache-ecs_r821723_20091005-Disconnect-Disconnect, false, false, 0, 3
apache-ecs_r821723_20091005-Field-setExpr, false, false, 1, 4
apache-ecs_r821723_20091005-If-setCond, false, false, 1, 4
apache-ecs_r821723_20091005-Meta-setAuthor, false, false, 1, 4
apache-ecs_r821723_20091005-Param-setName, false, false, 1, 4
apache-ecs_r821723_20091005-Property-setAudiofetchhint, false, false, 1, 5
apache-ecs_r821723_20091005-Sayas-set_Class, false, false, 1, 4
apache-ecs_r821723_20091005-Submit-Submit, false, false, 5, 8
apache-ecs_r821723_20091005-Var-setExpr, false, false, 1, 4
apache-ecs_r821723_20091005-Transfer-setDest, false, false, 1, 4
apache-ecs_r821723_20091005-Anchor-addElement, false, true, 2, 4
apache-ecs_r821723_20091005-Fieldset-setId, false, false, 1, 4
apache-ecs_r821723_20091005-Img-setHeight, false, false, 1, 4
apache-ecs_r821723_20091005-Onevent-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-Postfield-setName, false, false, 1, 4
apache-ecs_r821723_20091005-Table-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-a-setRel, false, false, 1, 4
apache-ecs_r821723_20091005-abbr-setOnDblClick, true, false, 1, 3
apache-ecs_r821723_20091005-address-setOnDblClick, true, false, 1, 3
apache-ecs_r821723_20091005-span-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-area-area, false, false, 3, 5
apache-ecs_r821723_20091005-b-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-big-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-blockquote-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-body-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-button-setOnDblClick, true, false, 1, 3
apache-ecs_r821723_20091005-center-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-cite-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-col-setWidth, false, false, 1, 4
apache-ecs_r821723_20091005-dd-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-dfn-setOnMouseOut, true, false, 1, 3
apache-ecs_r821723_20091005-div-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-dt-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-fieldset-setLang, true, false, 1, 5
apache-ecs_r821723_20091005-form-setOnClick, true, false, 1, 3
apache-ecs_r821723_20091005-frame-frame, false, false, 3, 5
apache-ecs_r821723_20091005-h1-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-h3-removeElement, false, true, 1, 4
apache-ecs_r821723_20091005-h5-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-h6-setOnMouseUp, true, false, 1, 3
apache-ecs_r821723_20091005-hr-hr, false, false, 3, 5
apache-ecs_r821723_20091005-iframe-setName, false, false, 1, 4
apache-ecs_r821723_20091005-img-setName, false, false, 1, 4
apache-ecs_r821723_20091005-input-setChecked, false, true, 2, 8
apache-ecs_r821723_20091005-ins-setOnMouseOver, true, false, 1, 3
apache-ecs_r821723_20091005-kbd-kbd, false, false, 1, 3
apache-ecs_r821723_20091005-legend-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-li-setOnMouseMove, true, false, 1, 3
apache-ecs_r821723_20091005-link-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-meta-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-noscript-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-object-setCodeType, false, false, 1, 4
apache-ecs_r821723_20091005-ol-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-optgroup-setOnSelect, true, false, 1, 3
apache-ecs_r821723_20091005-option-setOnMouseOut, true, false, 1, 3
apache-ecs_r821723_20091005-param-setValueType, false, false, 1, 4
apache-ecs_r821723_20091005-q-setCite, false, false, 1, 4
apache-ecs_r821723_20091005-s-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-select-setOnChange, true, false, 1, 3
apache-ecs_r821723_20091005-select-setOnMouseUp, true, false, 1, 3
apache-ecs_r821723_20091005-strike-addElement, false, false, 1, 4
apache-ecs_r821723_20091005-style-setMedia, false, false, 1, 4
apache-ecs_r821723_20091005-sup-setOnKeyDown, true, false, 1, 3
apache-ecs_r821723_20091005-table-setHeight, false, false, 2, 4
apache-ecs_r821723_20091005-tbody-setCharOff, false, false, 1, 4
apache-ecs_r821723_20091005-td-setOnKeyUp, true, false, 1, 3
apache-ecs_r821723_20091005-textarea-setOnKeyPress, true, false, 1, 3
apache-ecs_r821723_20091005-tfoot-setAlign, false, false, 1, 4
apache-ecs_r821723_20091005-th-th, false, false, 1, 3
apache-excalibur_r817050_20090920-URLSourceFactory-createURLSource, false, false, 3, 6
apache-excalibur_r817050_20090920-FileSource-makeCollection, true, false, 1, 3
apache-excalibur_r817050_20090920-AbstractSource-getInfos, true, false, 0, 4
apache-excalibur_r817050_20090920-HTTPClientSource-getContentLength, true, false, 1, 4
apache-excalibur_r817050_20090920-FileSource-FileSource, false, false, 1, 3
apache-excalibur_r817050_20090920-ResourceSourceTestCase-ResourceSourceTestCase, false, false, 0, 3
apache-excalibur_r817050_20090920-FTPSource-cancel, true, false, 4, 20
apache-excalibur_r817050_20090920-FileSourceTestCase-tearDown, false, false, 1, 3
apache-excalibur_r817050_20090920-RoleEntry-getHandlerClass, false, false, 0, 3
apache-excalibur_r817050_20090920-ComponentHandlerEntry-getHandler, false, false, 0, 3
apache-excalibur_r817050_20090920-DefaultECMContainer-getRole, false, true, 13, 31
apache-excalibur_r817050_20090920-PoolableComponentHandler-configure, true, true, 1, 3
apache-excalibur_r817050_20090920-FortressConfig-setLoggerCategory, false, true, 1, 3
apache-excalibur_r817050_20090920-LifecycleExtensionManager-clearCreatorExtensions, false, false, 2, 4
apache-excalibur_r817050_20090920-ContextManager-entryPresent, false, true, 1, 15
apache-excalibur_r817050_20090920-CompositeException-getExceptions, false, false, 0, 3
apache-excalibur_r817050_20090920-AbstractConfiguration-isFalse, false, false, 1, 6
apache-excalibur_r817050_20090920-NamespacedSAXConfigurationHandler-characters, true, false, 3, 9
apache-excalibur_r817050_20090920-DefaultConfiguration-removeChild, true, false, 2, 9
apache-excalibur_r817050_20090920-ConfigurationUtil-equals, false, true, 5, 4
apache-excalibur_r817050_20090920-DefaultContext-get, true, true, 5, 31
apache-excalibur_r817050_20090920-DefaultServiceManager-makeReadOnly, false, false, 0, 3
apache-excalibur_r817050_20090920-Source-setTimeout, true, false, 0, 0
apache-excalibur_r817050_20090920-InstrumentDescriptor-removeValueInstrumentListener, true, false, 0, 0
apache-excalibur_r817050_20090920-InstrumentSampleSnapshot-getSize, false, false, 0, 3
apache-excalibur_r817050_20090920-AbstractXMLHandler-outputInstrumentableBrief, false, true, 4, 5
apache-excalibur_r817050_20090920-XMLGCHandler-XMLGCHandler, false, false, 0, 3
apache-excalibur_r817050_20090920-LineChart-paintComponent, false, false, 19, 65
apache-excalibur_r817050_20090920-InstrumentableData-isRegistered, true, false, 0, 0
apache-excalibur_r817050_20090920-InstrumentManagerConnection-getSampleFrameArray, false, false, 3, 13
apache-excalibur_r817050_20090920-CreateSampleDialog-setSampleCount, false, false, 2, 4
apache-excalibur_r817050_20090920-InstrumentClientFrame-updateConnectionTab, false, true, 5, 9
apache-excalibur_r817050_20090920-InstrumentManagerTree-dispose, false, false, 3, 4
apache-excalibur_r817050_20090920-LineChart-mouseMoved, false, false, 3, 5
apache-excalibur_r817050_20090920-InstrumentManagerData-getName, true, false, 0, 0
apache-excalibur_r817050_20090920-InstrumentManagerTreeModel-valueForPathChanged, false, false, 0, 4
apache-excalibur_r817050_20090920-InstrumentSampleNodeData-getLeaseDuration, false, false, 0, 3
apache-excalibur_r817050_20090920-Log4JConfLoggerManager-configure, true, false, 11, 18
apache-excalibur_r817050_20090920-LogKitLoggerManager-LogKitLoggerManager, false, true, 7, 21
apache-excalibur_r817050_20090920-ServletLogger-fatalError, true, false, 1, 6
apache-excalibur_r817050_20090920-Log4JAdapter-Log4JAdapter, false, false, 1, 4
apache-excalibur_r817050_20090920-ConnectionManager-disconnect, true, false, 0, 0
apache-excalibur_r817050_20090920-DefaultComponentManager-getParent, false, false, 0, 3
apache-excalibur_r817050_20090920-AbstractLoggable-getLogger, false, false, 0, 3
apache-excalibur_r817050_20090920-CommonsLogger-isWarnEnabled, true, false, 1, 3
apache-excalibur_r817050_20090920-Log4JLogger-fatalError, true, false, 1, 3
apache-excalibur_r817050_20090920-AbstractOutputTarget-getHead, false, false, 0, 3
apache-excalibur_r817050_20090920-Formatter-format, true, false, 0, 0
apache-excalibur_r817050_20090920-ExtendedPatternFormatter-ExtendedPatternFormatter, false, false, 0, 4
apache-excalibur_r817050_20090920-HTTPInstrumentManagerConnection-invokeGC, true, false, 1, 3
apache-excalibur_r817050_20090920-DefaultThreadPoolTestCase-testWithoutThreadContext, false, true, 6, 6
apache-excalibur_r817050_20090920-DefaultThreadPool-dispose, true, true, 2, 4
apache-excalibur_r817050_20090920-InstrumentedResourceLimitingThreadPool-newInstance, true, true, 1, 3
apache-excalibur_r817050_20090920-HandlersTestCase-checkException, false, false, 0, 8
apache-excalibur_r817050_20090920-RepeatedCommand-getRepeatInterval, true, false, 0, 0
apache-excalibur_r817050_20090920-SourceDequeueInterceptor-stop, false, false, 5, 9
apache-excalibur_r817050_20090920-AbstractDataSourceBlockIdGenerator-getNextBigDecimalIdInner, true, true, 3, 26
apache-excalibur_r817050_20090920-CascadingRuntimeException-getCause, true, false, 0, 3
apache-excalibur_r817050_20090920-FileSourceTestCase-deleteAll, false, false, 4, 12
apache-excalibur_r817050_20090920-SourceParameters-setParameter, false, false, 5, 13
apache-excalibur_r817050_20090920-SourceUtil-getSpecificPart, false, false, 2, 4
apache-excalibur_r817050_20090920-TableIdGeneratorJdbcTestCase-testMaxByteIds, false, true, 9, 35
apache-excalibur_r817050_20090920-JdbcConnectionPool-initialize, true, false, 2, 4
apache-excalibur_r817050_20090920-ResourceLimitingJdbcDataSource-ResourceLimitingJdbcDataSource, false, false, 0, 2
apache-excalibur_r817050_20090920-LatchedThreadGroup-go, false, false, 13, 53
apache-excalibur_r817050_20090920-FullLifecycleComponent-contextualize, true, false, 2, 6
apache-excalibur_r817050_20090920-AbstractFileRepository-encode, false, false, 5, 18
apache-excalibur_r817050_20090920-AvalonFileRepositoryMonitor-AvalonFileRepositoryMonitor, false, false, 0, 0
apache-excalibur_r817050_20090920-StreamRepository-list, false, false, 0, 0
apache-excalibur_r817050_20090920-LogEvent-setTime, false, false, 0, 3
apache-excalibur_r817050_20090920-Logger-isFatalErrorEnabled, false, false, 1, 3
apache-excalibur_r817050_20090920-InnerLoggerListener-InnerLoggerListener, false, false, 0, 0
apache-excalibur_r817050_20090920-PoolComparisonProfileAbstract-testCompare_SoftResourceLimitingPool_And_ResourceLimitingPool_Max100_Gets200_SmallPoolables, false, true, 6, 21
apache-excalibur_r817050_20090920-ResourceLimitingPoolTestCase-testSingleGetPut, false, true, 11, 33
apache-excalibur_r817050_20090920-ResourceLimitingPool-get, true, true, 47, 160
apache-excalibur_r817050_20090920-InstrumentedResourceLimitingPool-permanentlyRemovePoolable, false, true, 1, 4
apache-excalibur_r817050_20090920-AbstractPool-removePoolable, false, true, 5, 13
apache-excalibur_r817050_20090920-MultiCastSink-isFull, true, false, 0, 3
apache-excalibur_r817050_20090920-FixedSizeQueue-removeElement, false, true, 1, 16
apache-excalibur_r817050_20090920-Parameters-getParameterAsInteger, false, false, 2, 16
apache-excalibur_r817050_20090920-TimeStampValidity-TimeStampValidity, false, false, 0, 3
apache-excalibur_r817050_20090920-ExcaliburComponentManager-getComponentHandler, false, true, 3, 17
apache-excalibur_r817050_20090920-ExcaliburComponentManagerCreator-initializeRoleManager, false, true, 5, 11
apache-excalibur_r817050_20090920-ExcaliburComponentSelector-dispose, true, true, 13, 29
apache-excalibur_r817050_20090920-DefaultTimeScheduler-addTriggerFailureListener, true, false, 2, 3
apache-excalibur_r817050_20090920-BinaryHeap-clear, true, false, 0, 3
apache-excalibur_r817050_20090920-SwingContainer-start, true, true, 5, 8
apache-excalibur_r817050_20090920-DefaultQueuePerformanceTestCase-testMillionIterationOneElement, false, false, 2, 3
apache-excalibur_r817050_20090920-PoolableTestObject-initialize, true, false, 1, 3
apache-excalibur_r817050_20090920-AbstractRoleManagerTestCase-checkRole, false, true, 6, 10
apache-excalibur_r817050_20090920-Role2MetaInfoManager-Role2MetaInfoManager, false, false, 0, 4
apache-excalibur_r817050_20090920-DefaultInstrumentManagerImpl-incrementInstrumentableCount, false, false, 1, 8
apache-excalibur_r817050_20090920-DefaultInstrumentManagerImpl-incrementLeasedSampleCount, false, false, 1, 11
